rank	char	frequency_weight
4287	鸢	3.251787095625779e-06
4288	酉	3.227603948880949e-06
4289	潼	3.226738018838334e-06
4290	犷	3.223682696955075e-06
4291	薏	3.223211637651048e-06
4292	覃	3.218876877030714e-06
4293	掇	3.216614737039738e-06
4294	耘	3.211622537556668e-06
4295	掸	3.210780957101561e-06
4296	啾	3.210653196920188e-06
4297	涔	3.209906910529776e-06
4298	饨	3.208479737525694e-06
4299	礴	3.200649558773796e-06
4300	嘚	3.200066371122352e-06
4301	鳗	3.18440661484294e-06
4302	涸	3.183792597816772e-06
4303	盹	3.182792895348954e-06
4304	洵	3.181751107174331e-06
4305	菡	3.178882766074165e-06
4306	嵇	3.178727650183368e-06
4307	夙	3.177656702626172e-06
4308	挲	3.175876744590306e-06
4309	阚	3.173889965366712e-06
4310	暹	3.167458568391902e-06
4311	溟	3.161804554544222e-06
4312	臼	3.154583583023429e-06
4313	邺	3.147777756939049e-06
4314	邬	3.144856207480993e-06
4315	饕	3.139508984999803e-06
4316	匐	3.133735928724302e-06
4317	熨	3.124445509627261e-06
4318	旮	3.10851129441704e-06
4319	黍	3.10418481725707e-06
4320	恸	3.100820599721982e-06
4321	瘠	3.098509459943797e-06
4322	湍	3.082647091047336e-06
4323	镁	3.082232546835305e-06
4324	氟	3.082082541351763e-06
4325	苻	3.081745388153936e-06
4326	砺	3.065519879730185e-06
4327	贲	3.059738105701132e-06
4328	烩	3.042320803619216e-06
4329	忪	3.041716406183176e-06
4330	揶	3.033661369512062e-06
4331	岖	3.032766580699065e-06
4332	旖	3.02779782896693e-06
4333	龇	3.027784902642697e-06
4334	荃	3.027703737351001e-06
4335	痤	3.026066135812893e-06
4336	幔	3.025765657302424e-06
4337	鞅	3.025486087964361e-06
4338	塾	3.018608415566221e-06
4339	谥	3.015414812074889e-06
4340	糠	3.008513691925815e-06
4341	槿	3.004183006195164e-06
4342	潢	2.998599335600287e-06
4343	揄	2.990688592781077e-06
4344	箴	2.99057015157764e-06
4345	埠	2.989534676259037e-06
4346	滢	2.982857211580414e-06
4347	珈	2.979654890335528e-06
4348	舫	2.978852389465312e-06
4349	呤	2.971723104662915e-06
4350	枸	2.967174174481261e-06
4351	袤	2.95849910854015e-06
4352	骛	2.954452200718243e-06
4353	蟋	2.951733263877235e-06
4354	泾	2.950487360024607e-06
4355	贮	2.947608798109931e-06
4356	诘	2.941600061876322e-06
4357	癸	2.936548341179342e-06
4358	汾	2.928474666552357e-06
4359	熵	2.927085070072208e-06
4360	觎	2.923585877663152e-06
4361	拮	2.913318302012652e-06
4362	蝈	2.908762892043783e-06
4363	蚤	2.906466181650787e-06
4364	鳅	2.905681416899867e-06
4365	谆	2.904563874452994e-06
4366	蔺	2.901562963376392e-06
4367	钾	2.899192602996487e-06
4368	罂	2.896598119602746e-06
4369	蹶	2.891483871569941e-06
4370	俪	2.890385568303322e-06
4371	峪	2.889651907624952e-06
4372	嵬	2.885823544866241e-06
4373	廿	2.88450338980232e-06
4374	耙	2.880638652968442e-06
4375	攫	2.861599214251179e-06
4376	峒	2.856799105958457e-06
4377	锌	2.855364417649588e-06
4378	嗟	2.853518625543791e-06
4379	胱	2.853231240288749e-06
4380	瓒	2.851745581588329e-06
4381	蚱	2.846645462328523e-06
4382	堰	2.843449453939659e-06
4383	袂	2.82975182668414e-06
4384	彧	2.826433168521158e-06
4385	痿	2.82440460420295e-06
4386	镣	2.820604198378046e-06
4387	蟀	2.819747587313365e-06
4388	挞	2.816444260372148e-06
4389	恁	2.812635136793691e-06
4390	豺	2.807614379152432e-06
4391	氤	2.805667881962494e-06
4392	叵	2.800541609442031e-06
4393	趔	2.798789007115588e-06
4394	呷	2.792634774581309e-06
4395	桧	2.792590584589164e-06
4396	鲲	2.788516922282217e-06
4397	颚	2.786462505315543e-06
4398	槌	2.781648869474204e-06
4399	谒	2.77172489355855e-06
4400	跻	2.76836354846438e-06
4401	胴	2.76773690572617e-06
4402	娣	2.763794610946894e-06
4403	馊	2.753515010808736e-06
4404	褴	2.748635540897467e-06
4405	绾	2.747724519026131e-06
4406	麝	2.745466888218026e-06
4407	淞	2.744477105952526e-06
4408	傥	2.742615682012773e-06
4409	蓟	2.737650838239127e-06
4410	刽	2.727561826230358e-06
4411	镂	2.727547998069551e-06
4412	敕	2.726655614154086e-06
4413	炅	2.726340271965238e-06
4414	蜃	2.724670939215832e-06
4415	遑	2.717363391383896e-06
4416	愠	2.716728632116517e-06
4417	榔	2.716381124423182e-06
4418	燮	2.713648660033559e-06
4419	栀	2.712414480056398e-06
4420	靼	2.711651058771071e-06
4421	斡	2.710600552842896e-06
4422	臾	2.708694638298806e-06
4423	谔	2.705160140582351e-06
4424	宓	2.704716570668745e-06
4425	沏	2.704689816183705e-06
4426	瘁	2.700631485098522e-06
4427	碴	2.697578568112796e-06
4428	锏	2.690672036944275e-06
4429	莠	2.682196143205109e-06
4430	婠	2.68179315593735e-06
4431	锹	2.678653963252673e-06
4432	憩	2.675626598303221e-06
4433	旯	2.674479896473776e-06
4434	噙	2.661720045574634e-06
4435	漳	2.661378550125129e-06
4436	诙	2.655421519188452e-06
4437	趄	2.648778624911847e-06
4438	堑	2.646569392666568e-06
4439	艮	2.644566079772443e-06
4440	贰	2.643553450980391e-06
4441	醍	2.641238102631525e-06
4442	碘	2.639183685664851e-06
4443	虱	2.63651344799886e-06
4444	嶙	2.631664039306737e-06
4445	匝	2.625599389205515e-06
4446	楣	2.621671523811429e-06
4447	雒	2.619760799472276e-06
4448	潸	2.617507677847042e-06
4449	纰	2.616419595394933e-06
4450	氲	2.60964593481504e-06
4451	瞭	2.60941807077391e-06
4452	哏	2.609091906546169e-06
4453	箩	2.606568367629614e-06
4454	绔	2.606480889481897e-06
4455	沅	2.594649495961195e-06
4456	褛	2.593647989820229e-06
4457	胫	2.593328739672892e-06
4458	馗	2.592662716737601e-06
4459	蜚	2.59246972371068e-06
4460	佚	2.588506386078001e-06
4461	胛	2.585364788495793e-06
4462	榛	2.571529781468775e-06
4463	昀	2.568549913245574e-06
4464	氰	2.568103804753439e-06
4465	葆	2.561565222907272e-06
4466	浚	2.560583557170942e-06
4467	诌	2.554491851972488e-06
4468	茱	2.55252280886819e-06
4469	腓	2.548282908019362e-06
4470	袈	2.544614470946511e-06
4471	孑	2.543402235659327e-06
4472	犒	2.541524278049043e-06
4473	裱	2.532284361800168e-06
4474	孱	2.530434962348074e-06
4475	绡	2.525419014501878e-06
4476	喆	2.523232027558768e-06
4477	槃	2.520219993831081e-06
4478	醐	2.51522959802116e-06
4479	纂	2.509449627665256e-06
4480	楮	2.508750537388904e-06
4481	纫	2.505370854951054e-06
4482	颀	2.504699721608508e-06
4483	绉	2.503542498352362e-06
4484	蹴	2.502311625109307e-06
4485	徕	2.496274030105317e-06
4486	谟	2.494514513698471e-06
4487	荦	2.49174176727519e-06
4488	赳	2.483536424508343e-06
4489	鬃	2.482618789168795e-06
4490	箕	2.482540629999014e-06
4491	孬	2.476604341303548e-06
4492	辎	2.474683095537693e-06
4493	挝	2.471331971258032e-06
4494	迩	2.461651190605274e-06
4495	肱	2.45819876001709e-06
4496	惇	2.457556485444925e-06
4497	擀	2.449252842491468e-06
4498	酰	2.447063150038634e-06
4499	淬	2.445533601958259e-06
4500	酯	2.445057732859169e-06
4501	猕	2.440177060499134e-06
4502	阈	2.431036646885634e-06
4503	噫	2.426548874659844e-06
4504	鸵	2.426310489192012e-06
4505	髋	2.423074499381682e-06
4506	犟	2.422602371309887e-06
4507	谀	2.421504669267651e-06
4508	柑	2.421270492370499e-06
4509	啵	2.419400651289385e-06
4510	砥	2.417326093305882e-06
4511	祢	2.412617371119366e-06
4512	颉	2.410539205789565e-06
4513	眦	2.410458040497869e-06
4514	淄	2.405504920599691e-06
4515	嘹	2.392593260543858e-06
4516	泷	2.392236133260397e-06
4517	咝	2.389695158836737e-06
4518	裟	2.38761759473132e-06
4519	隗	2.384676204868627e-06
4520	倌	2.382667480955056e-06
4521	荚	2.374153409467573e-06
4522	夥	2.36260068344836e-06
4523	啻	2.359655085014987e-06
4524	嵘	2.359567606867271e-06
4525	谌	2.351295528193918e-06
4526	珩	2.350598542202906e-06
4527	嗵	2.346700738027967e-06
4528	楔	2.344415751510438e-06
4529	玖	2.34440372702278e-06
4530	踊	2.343403423330579e-06
4531	洙	2.336459616250316e-06
4532	餮	2.335426545829246e-06
4533	孪	2.328519714048534e-06
4534	闾	2.323514588241231e-06
4535	沱	2.322498051490691e-06
4536	渚	2.319328797586867e-06
4537	蚝	2.318099126792578e-06
4538	嘞	2.314453536246278e-06
4539	聒	2.312409640706306e-06
4540	苒	2.306616744026168e-06
4541	裨	2.305374748132029e-06
4542	腩	2.296143249024515e-06
4543	蝌	2.294252365089998e-06
4544	囡	2.280585700890201e-06
4545	葭	2.278551124328163e-06
4546	蘅	2.267616623905798e-06
4547	笆	2.267542973918889e-06
4548	怵	2.260579627046181e-06
4549	犄	2.260410682994578e-06
4550	雉	2.2525128664996e-06
4551	烷	2.239124134895912e-06
4552	腚	2.23830419851859e-06
4553	夯	2.237317422375005e-06
4554	佰	2.237260306058627e-06
4555	宥	2.237152085669699e-06
4556	饬	2.23137512143571e-06
4557	芍	2.226475811119803e-06
4558	佻	2.225488433751835e-06
4559	栾	2.220492626922469e-06
4560	偻	2.218500136067236e-06
4561	盂	2.212451117799971e-06
4562	赈	2.205508513168474e-06
4563	镳	2.201503691053372e-06
4564	鼬	2.197168796752042e-06
4565	樽	2.193393341739029e-06
4566	雎	2.193325703995949e-06
4567	獗	2.187484408752986e-06
4568	跂	2.185650641134848e-06
4569	亟	2.181393304778915e-06
4570	谗	2.176567343837726e-06
4571	蹉	2.174236964879286e-06
4572	铳	2.172496687652694e-06
4573	嚯	2.171382151327736e-06
4574	畿	2.169490666168836e-06
4575	铉	2.167383040844273e-06
4576	罹	2.166285940026419e-06
4577	囱	2.160497251916963e-06
4578	侗	2.159450052722893e-06
4579	璎	2.146589196127418e-06
4580	姒	2.146576871027568e-06
4581	佝	2.141454506465595e-06
4582	唷	2.138613821687043e-06
4583	糅	2.138227835633201e-06
4584	牒	2.134561202233499e-06
4585	茴	2.13412260904615e-06
4586	溉	2.123369077163047e-06
4587	痫	2.122120768412887e-06
4588	兖	2.110496496692105e-06
4589	遨	2.110392184261667e-06
4590	孢	2.110078645745968e-06
4591	茁	2.108381656674947e-06
4592	翦	2.106512416818215e-06
4593	泠	2.103518419822016e-06
4594	旎	2.102561404285386e-06
4595	阏	2.101610100380394e-06
4596	浃	2.100463097938758e-06
4597	闳	2.09658814029037e-06
4598	枇	2.087113145307769e-06
4599	魑	2.086409245236353e-06
4600	妪	2.08354781821659e-06
4601	榷	2.081300408222995e-06
4602	膈	2.081059317245439e-06
4603	锷	2.080555925505731e-06
4604	砒	2.079175347391326e-06
4605	馏	2.079144985559988e-06
4606	粕	2.077148586746266e-06
4607	铀	2.05433128811846e-06
4608	汞	2.052211037081854e-06
4609	佶	2.051524271905352e-06
4610	谲	2.050485489852644e-06
4611	纭	2.045532369954465e-06
4612	泫	2.041440069691647e-06
4613	鹜	2.024405146317276e-06
4614	沣	2.018544010669676e-06
4615	銮	2.018526575162571e-06
4616	鲫	2.012260214280875e-06
4617	坳	2.008550893949985e-06
4618	抻	2.00138523507242e-06
4619	懑	2.000433329943045e-06
4620	蝼	1.998292036053038e-06
4621	祗	1.997457670290526e-06
4622	杷	1.996126392575521e-06
4623	疟	1.993166364756958e-06
4624	粲	1.990477188522905e-06
4625	忤	1.990460053627992e-06
4626	骠	1.986507838646396e-06
4627	祐	1.985397210279928e-06
4628	姹	1.984536691256758e-06
4629	钏	1.98344049227548e-06
4630	嗳	1.98052435383687e-06
4631	鹘	1.9774236395127e-06
4632	腴	1.975474136200848e-06
4633	赓	1.973489461262594e-06
4634	骊	1.971401976954858e-06
4635	琮	1.958533304442405e-06
4636	缮	1.956435899932352e-06
4637	檄	1.952399513537146e-06
4638	楂	1.951158720091772e-06
4639	恹	1.940529641655937e-06
4640	觐	1.939441258591637e-06
4641	繇	1.937487246096912e-06
4642	蛹	1.936450868941735e-06
4643	遽	1.934516095627264e-06
4644	雹	1.933478516023321e-06
4645	鳝	1.932214274827014e-06
4646	峋	1.930507365553674e-06
4647	孛	1.923524478888521e-06
4648	瑁	1.923449626452846e-06
4649	幄	1.921424669480935e-06
4650	漕	1.92042767252284e-06
4651	殒	1.919466147803338e-06
4652	龋	1.910071115663667e-06
4653	訇	1.909138449714546e-06
4654	箔	1.903201259182505e-06
4655	剜	1.902471506462624e-06
4656	鏖	1.900415887047184e-06
4657	鹄	1.89942730723045e-06
4658	喟	1.897499748608574e-06
4659	嗥	1.896567683883836e-06
4660	颍	1.896403549627295e-06
4661	榈	1.890285691168184e-06
4662	玳	1.884450708781242e-06
4663	锺	1.877391466619457e-06
4664	绺	1.876498481479609e-06
4665	耦	1.866075789938313e-06
4666	铤	1.86334963840471e-06
4667	疱	1.860171967359525e-06
4668	荞	1.85223146393336e-06
4669	锃	1.847419030540787e-06
4670	锲	1.842344463317256e-06
4671	螨	1.841034829680037e-06
4672	刍	1.838227813466929e-06
4673	藜	1.835413582561227e-06
4674	搽	1.834384119486453e-06
4675	淙	1.833528710870539e-06
4676	燧	1.831435214318974e-06
4677	蠡	1.829354042867259e-06
4678	夔	1.828435505691137e-06
4679	崂	1.8252244666927e-06
4680	陲	1.820394597793022e-06
4681	哂	1.813476342749034e-06
4682	膘	1.810379235771162e-06
4683	耆	1.804427615853931e-06
4684	隍	1.798290217602375e-06
4685	涝	1.797230993920646e-06
4686	濂	1.795467569555311e-06
4687	濠	1.793402631161935e-06
4688	秸	1.788282671497493e-06
4689	囵	1.786289579417878e-06
4690	锴	1.784509020157629e-06
4691	赧	1.782454302578763e-06
4692	郦	1.782453100129997e-06
4693	萋	1.779444974360799e-06
4694	邕	1.775431735104337e-06
4695	镭	1.769299146647844e-06
4696	佃	1.764301536145328e-06
4697	蒯	1.763453041609817e-06
4698	诨	1.761239300181666e-06
4699	顼	1.760469566040319e-06
4700	囫	1.757273257039264e-06
4701	噻	1.754421750221819e-06
4702	囿	1.751183355513959e-06
4703	膑	1.747290661746274e-06
4704	鄢	1.740444854240429e-06
4705	睥	1.740346253441629e-06
4706	膻	1.73930747138892e-06
4707	鹞	1.736462878651879e-06
4708	桎	1.732229891883456e-06
4709	邈	1.723386783727315e-06
4710	蛔	1.723230765999944e-06
4711	钺	1.722452314105045e-06
4712	饯	1.72142645837657e-06
4713	汜	1.719419838748339e-06
4714	襁	1.716327842177721e-06
4715	琨	1.711388851052542e-06
4716	鹑	1.71127371658321e-06
4717	伢	1.710405982867446e-06
4718	龛	1.709426722028647e-06
4719	俚	1.708211180007357e-06
4720	砝	1.705279710346983e-06
4721	黜	1.704372596434136e-06
4722	帼	1.703398746614784e-06
4723	褓	1.698338909388635e-06
4724	蚪	1.698205738187816e-06
4725	迤	1.696456141983288e-06
4726	鲛	1.696346418533403e-06
4727	岷	1.694355731351319e-06
4728	罄	1.694289596669197e-06
4729	奂	1.691368047211141e-06
4730	涿	1.689348801870868e-06
4731	酚	1.688057204965137e-06
4732	脍	1.683210501782737e-06
4733	滂	1.682372528673927e-06
4734	赊	1.681338857028474e-06
4735	岫	1.678410994714397e-06
4736	杈	1.676441951610099e-06
4737	秆	1.672279007482287e-06
4738	痂	1.670227596637527e-06
4739	俅	1.664448828730389e-06
4740	仞	1.660401920908482e-06
4741	碜	1.660336688062934e-06
4742	麋	1.659275660708057e-06
4743	轱	1.65925161173274e-06
4744	硌	1.658211026006883e-06
4745	庾	1.655298194302379e-06
4746	僮	1.652452699728764e-06
4747	徜	1.651342672586678e-06
4748	酩	1.650378442357453e-06
4749	祚	1.645318003906921e-06
4750	潍	1.644130418819437e-06
4751	佞	1.643373911614515e-06
4752	瘀	1.640241633010241e-06
4753	骧	1.639409070920878e-06
4754	魈	1.63848512272531e-06
4755	煊	1.637439426592197e-06
4756	狒	1.636322184757516e-06
4757	荏	1.628278270737486e-06
4758	璟	1.625417144329915e-06
4759	厩	1.622444791411502e-06
4760	鹌	1.621187464295597e-06
4761	荨	1.620088559804595e-06
4762	饽	1.618294172383539e-06
4763	牍	1.614302276592671e-06
4764	阗	1.611440248348525e-06
4765	爰	1.610421907924836e-06
4766	徉	1.60937140199666e-06
4767	砧	1.60524573378059e-06
4768	埂	1.600369269991235e-06
4769	刎	1.598376779136003e-06
4770	衢	1.595323260925893e-06
4771	薅	1.594092988907221e-06
4772	啮	1.592291386793569e-06
4773	蓑	1.592248699862381e-06
4774	螭	1.587449192794041e-06
4775	仃	1.585374033586156e-06
4776	卟	1.583361101101904e-06
4777	蜍	1.577242942030601e-06
4778	芃	1.574199644635001e-06
4779	痨	1.573206255023204e-06
4780	讧	1.570339717596186e-06
4781	倨	1.567420873647854e-06
4782	巽	1.56037215291277e-06
4783	撺	1.557267831242303e-06
4784	嘬	1.557230555330561e-06
4785	璜	1.556407612831325e-06
4786	潋	1.556393183446135e-06
4787	鹂	1.554372134432713e-06
4788	鄱	1.554338165255078e-06
4789	霰	1.554240766905043e-06
4790	颢	1.553413315222934e-06
4791	喙	1.553339665236025e-06
4792	蓁	1.552442170913305e-06
4793	戕	1.551369419682961e-06
4794	菅	1.549198365185999e-06
4795	郃	1.548347465752956e-06
4796	殓	1.548310791065597e-06
4797	瑄	1.54637481530236e-06
4798	柩	1.545428922416815e-06
4799	葳	1.544408177095594e-06
4800	骅	1.543403664832713e-06
4801	铆	1.542155356082552e-06
4802	郢	1.540411170897471e-06
4803	珪	1.533407842603298e-06
4804	牦	1.5332809842585e-06
4805	酊	1.528334477828533e-06
4806	犸	1.528263232739156e-06
4807	铢	1.526179055165527e-06
4808	鳍	1.52522264085328e-06
4809	氐	1.524346189383962e-06
4810	帔	1.522443581573978e-06
4811	庖	1.512259576112706e-06
4812	谡	1.510327207695767e-06
4813	羸	1.510218085470265e-06
4814	睢	1.505287210874255e-06
4815	昶	1.498397814600648e-06
4816	稔	1.497344302550557e-06
4817	迳	1.496437489249902e-06
4818	滓	1.496280269073766e-06
4819	藓	1.491258308983742e-06
4820	谶	1.490279048144943e-06
4821	儆	1.490267324269476e-06
4822	禛	1.488403495432191e-06
4823	嘁	1.485432946186926e-06
4824	跎	1.484229428653294e-06
4825	疣	1.483081524375084e-06
4826	辇	1.480407979974987e-06
4827	菀	1.471338210226481e-06
4828	僖	1.466368857269963e-06
4829	郜	1.463066131553129e-06
4830	毂	1.457086254089901e-06
4831	骞	1.455321627275799e-06
4832	魍	1.455229339333019e-06
4833	翕	1.453402185183093e-06
4834	妫	1.451410896776627e-06
4835	汛	1.450320108814794e-06
4836	瓴	1.448335133264349e-06
4837	闩	1.447402166703036e-06
4838	橇	1.445268388117815e-06
4839	鸩	1.440232299254791e-06
4840	僭	1.439237406582037e-06
4841	寮	1.434273164032774e-06
4842	苋	1.432352519491302e-06
4843	镌	1.419331135985585e-06
4844	睚	1.414318494873496e-06
4845	镊	1.407136602937592e-06
4846	蛳	1.401092093853199e-06
4847	舐	1.397278761704061e-06
4848	獐	1.394340377963283e-06
4849	龅	1.393129345124864e-06
4850	遴	1.392152489183598e-06
4851	哙	1.390340966867628e-06
4852	傕	1.388353887031842e-06
4853	俎	1.388258592967147e-06
4854	篑	1.386393561681096e-06
4855	祇	1.380238126698052e-06
4856	觥	1.379257062186105e-06
4857	媾	1.376294629470009e-06
4858	焯	1.370090795924139e-06
4859	忸	1.368376371346012e-06
4860	斛	1.368276568098445e-06
4861	黢	1.366306322545381e-06
4862	湫	1.365153608472108e-06
4863	殄	1.363244687806103e-06
4864	铬	1.360123531852914e-06
4865	癣	1.357144264854096e-06
4866	肽	1.356048065872817e-06
4867	棂	1.353384141062848e-06
4868	驷	1.351312889813451e-06
4869	婺	1.345183608091064e-06
4870	桠	1.344348039879787e-06
4871	蕨	1.344288518665876e-06
4872	怩	1.341379895532054e-06
4873	盥	1.338318862017157e-06
4874	锉	1.338228978971909e-06
4875	滟	1.337275270169386e-06
4876	滦	1.332344395573375e-06
4877	豉	1.3320828629668e-06
4878	唢	1.330167028220391e-06
4879	瘙	1.326118316725336e-06
4880	潞	1.324350082564937e-06
4881	蛎	1.323168209109091e-06
4882	箸	1.322324524368644e-06
4883	肓	1.320284236174968e-06
4884	芑	1.31939936756429e-06
4885	鹗	1.318299861848905e-06
4886	骶	1.313022080783944e-06
4887	阕	1.312348241931675e-06
4888	徇	1.3113082574302e-06
4889	斫	1.310301640881979e-06
4890	唑	1.301028957904234e-06
4891	侩	1.297221637998925e-06
4892	灏	1.294310008743187e-06
4893	偈	1.292227634842707e-06
4894	冼	1.291340661946689e-06
4895	魉	1.284266689787522e-06
4896	髂	1.284021089627094e-06
4897	吖	1.283139227138331e-06
4898	牯	1.282252855466695e-06
4899	乜	1.280310566847438e-06
4900	蜇	1.279244729697497e-06
4901	砣	1.277315367402473e-06
4902	茕	1.272201720594051e-06
4903	铄	1.266296996178689e-06
4904	唳	1.265303606566892e-06
4905	犍	1.263333962238211e-06
4906	焗	1.263045675146595e-06
4907	旻	1.25718964990625e-06
4908	呶	1.25437391593959e-06
4909	弭	1.254268100448194e-06
4910	啖	1.254193548624711e-06
4911	懋	1.25329996226048e-06
4912	锟	1.252274106532005e-06
4913	鹧	1.248237720136799e-06
4914	谯	1.247306857860827e-06
4915	锰	1.245093116432676e-06
4916	豢	1.244251235365378e-06
4917	骈	1.244218468636508e-06
4918	橹	1.243287606360535e-06
4919	诿	1.239228072826587e-06
4920	忾	1.235306820900713e-06
4921	痧	1.23306392008999e-06
4922	薜	1.231347090614332e-06
4923	秣	1.23129959388808e-06
4924	猊	1.228360608922919e-06
4925	妗	1.227356998496612e-06
4926	戗	1.224335044566607e-06
4927	澍	1.222219903937256e-06
4928	擤	1.221157072909231e-06
4929	纾	1.220274308583893e-06
4930	墉	1.220257774913362e-06
4931	魃	1.218353062818038e-06
4932	邙	1.217326305252988e-06
4933	鸪	1.217240029554037e-06
4934	痢	1.21626708157126e-06
4935	谪	1.215217176867467e-06
4936	殚	1.214227394601967e-06
4937	珣	1.211358452277418e-06
4938	窸	1.211203636998813e-06
4939	荥	1.208288701008969e-06
4940	窣	1.208216253470826e-06
4941	髌	1.208020554934182e-06
4942	缢	1.206258333017612e-06
4943	赅	1.205157023629079e-06
4944	栎	1.203317544379302e-06
4945	掴	1.201311525975454e-06
4946	逖	1.199323844915285e-06
4947	孀	1.197301593453098e-06
4948	讴	1.197123029811367e-06
4949	苷	1.197041263295288e-06
4950	狍	1.195186152211556e-06
4951	尕	1.19429136339856e-06
4952	傣	1.191175017240434e-06
4953	愎	1.190223713335442e-06
4954	擢	1.186309375489972e-06
4955	诳	1.186272700802613e-06
4956	瓯	1.186227608973893e-06
4957	哞	1.184254357298914e-06
4958	缯	1.178337909008085e-06
4959	缙	1.178270872489388e-06
4960	炷	1.174271160781542e-06
4961	荪	1.173307832388891e-06
4962	祉	1.172228768302526e-06
4963	跶	1.172090787306643e-06
4964	梏	1.170232068876613e-06
4965	觞	1.16620229594962e-06
4966	怄	1.163252789557758e-06
